core_i/ex_stage_i/alu_i/alu_div_i/U290/B1,3.99,4.10
core_i/ex_stage_i/alu_i/alu_div_i/U290/B2,4.01,4.10
core_i/ex_stage_i/alu_i/alu_div_i/U290/ZN,4.10,3.99
core_i/ex_stage_i/alu_i/alu_div_i/U291/A1,3.90,4.07
core_i/ex_stage_i/alu_i/alu_div_i/U291/A2,3.93,4.07
core_i/ex_stage_i/alu_i/alu_div_i/U291/ZN,4.07,3.90
core_i/ex_stage_i/alu_i/alu_div_i/U292/A1,4.01,3.84
core_i/ex_stage_i/alu_i/alu_div_i/U292/A2,4.06,3.86
core_i/ex_stage_i/alu_i/alu_div_i/U292/ZN,3.84,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U295/A1,4.09,3.99
core_i/ex_stage_i/alu_i/alu_div_i/U295/A2,4.13,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U295/ZN,3.99,4.09
core_i/ex_stage_i/alu_i/alu_div_i/U296/A1,4.07,3.98
core_i/ex_stage_i/alu_i/alu_div_i/U296/A2,4.13,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U296/ZN,3.98,4.07
core_i/ex_stage_i/alu_i/alu_div_i/U47/A1,4.52,4.42
core_i/ex_stage_i/alu_i/alu_div_i/U47/A2,4.51,4.39
core_i/ex_stage_i/alu_i/alu_div_i/U47/A3,4.52,4.39
core_i/ex_stage_i/alu_i/alu_div_i/U47/ZN,4.39,4.51
core_i/ex_stage_i/alu_i/alu_div_i/U533/A2,3.98,4.03
core_i/ex_stage_i/alu_i/alu_div_i/U533/B1,4.00,4.04
core_i/ex_stage_i/alu_i/alu_div_i/U541/A2,3.99,4.04
core_i/ex_stage_i/alu_i/alu_div_i/U541/B1,4.02,4.05
core_i/ex_stage_i/alu_i/alu_div_i/U179/A1,4.17,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U179/A2,4.18,4.15
core_i/ex_stage_i/alu_i/alu_div_i/U179/A3,4.18,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U179/A4,4.19,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U179/ZN,4.14,4.17
core_i/ex_stage_i/alu_i/alu_div_i/U180/A1,4.18,4.17
core_i/ex_stage_i/alu_i/alu_div_i/U180/A2,4.16,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U180/A3,4.16,4.13
core_i/ex_stage_i/alu_i/alu_div_i/U180/A4,4.19,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U180/ZN,4.13,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U181/A1,4.09,4.17
core_i/ex_stage_i/alu_i/alu_div_i/U181/A2,4.08,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U181/ZN,4.16,4.08
core_i/ex_stage_i/alu_i/alu_div_i/U565/A2,3.98,4.03
core_i/ex_stage_i/alu_i/alu_div_i/U565/B1,3.99,4.03
core_i/ex_stage_i/alu_i/alu_div_i/U183/A1,4.17,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U183/A2,4.18,4.15
core_i/ex_stage_i/alu_i/alu_div_i/U183/A3,4.17,4.13
core_i/ex_stage_i/alu_i/alu_div_i/U183/A4,4.16,4.12
core_i/ex_stage_i/alu_i/alu_div_i/U183/ZN,4.12,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U185/A1,4.19,4.17
core_i/ex_stage_i/alu_i/alu_div_i/U185/A2,4.18,4.15
core_i/ex_stage_i/alu_i/alu_div_i/U185/A3,4.19,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U185/A4,4.20,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U185/ZN,4.14,4.18
core_i/ex_stage_i/alu_i/alu_div_i/U186/A1,4.17,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U186/A2,4.16,4.13
core_i/ex_stage_i/alu_i/alu_div_i/U186/A3,4.18,4.13
core_i/ex_stage_i/alu_i/alu_div_i/U186/A4,4.17,4.12
core_i/ex_stage_i/alu_i/alu_div_i/U186/ZN,4.12,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U187/A1,4.18,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U187/A2,4.16,4.13
core_i/ex_stage_i/alu_i/alu_div_i/U187/A3,4.17,4.12
core_i/ex_stage_i/alu_i/alu_div_i/U187/A4,4.18,4.12
core_i/ex_stage_i/alu_i/alu_div_i/U187/ZN,4.12,4.16
core_i/ex_stage_i/alu_i/alu_div_i/U188/A1,4.18,4.17
core_i/ex_stage_i/alu_i/alu_div_i/U188/A2,4.17,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U188/A3,4.15,4.12
core_i/ex_stage_i/alu_i/alu_div_i/U188/A4,4.19,4.14
core_i/ex_stage_i/alu_i/alu_div_i/U188/ZN,4.12,4.15
core_i/ex_stage_i/alu_i/alu_div_i/U573/A2,3.97,4.02
core_i/ex_stage_i/alu_i/alu_div_i/U573/B1,3.99,4.03
core_i/ex_stage_i/alu_i/alu_div_i/U192/A1,4.01,3.83
core_i/ex_stage_i/alu_i/alu_div_i/U192/A2,4.05,3.85
core_i/ex_stage_i/alu_i/alu_div_i/U192/ZN,3.83,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U194/A1,4.05,3.98
core_i/ex_stage_i/alu_i/alu_div_i/U194/A2,4.10,3.99
core_i/ex_stage_i/alu_i/alu_div_i/U194/ZN,3.98,4.05
core_i/ex_stage_i/alu_i/alu_div_i/U195/A1,4.02,3.84
core_i/ex_stage_i/alu_i/alu_div_i/U195/A2,4.07,3.87
core_i/ex_stage_i/alu_i/alu_div_i/U195/ZN,3.84,4.02
core_i/ex_stage_i/alu_i/alu_div_i/U589/A2,4.01,4.06
core_i/ex_stage_i/alu_i/alu_div_i/U589/B1,4.04,4.08
core_i/ex_stage_i/alu_i/alu_div_i/U597/A2,3.96,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U597/B1,3.97,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U605/A2,3.99,4.03
core_i/ex_stage_i/alu_i/alu_div_i/U605/B1,3.97,4.02
core_i/ex_stage_i/alu_i/alu_div_i/U613/A2,4.02,4.07
core_i/ex_stage_i/alu_i/alu_div_i/U613/B1,4.02,4.07
core_i/ex_stage_i/alu_i/alu_div_i/U619/A2,3.98,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U619/B1,3.98,4.00
core_i/ex_stage_i/alu_i/alu_div_i/U622/A2,4.05,4.09
core_i/ex_stage_i/alu_i/alu_div_i/U622/B1,4.07,4.09
core_i/ex_stage_i/alu_i/alu_div_i/U261/A1,3.93,4.00
core_i/ex_stage_i/alu_i/alu_div_i/U261/A2,3.96,4.02
core_i/ex_stage_i/alu_i/alu_div_i/U261/ZN,4.00,3.93
core_i/ex_stage_i/alu_i/alu_div_i/U268/A1,4.09,4.01
core_i/ex_stage_i/alu_i/alu_div_i/U268/A2,4.13,4.03
core_i/ex_stage_i/alu_i/alu_div_i/U268/ZN,4.01,4.09
core_i/ex_stage_i/alu_i/alu_div_i/U269/A1,4.08,4.00
core_i/ex_stage_i/alu_i/alu_div_i/U269/A2,4.13,4.03
core_i/ex_stage_i/alu_i/alu_div_i/U269/ZN,4.00,4.08
core_i/ex_stage_i/alu_i/alu_div_i/U653/A1,4.69,4.69
core_i/ex_stage_i/alu_i/alu_div_i/U653/A2,4.70,4.69
core_i/ex_stage_i/alu_i/alu_div_i/U653/ZN,4.69,4.69
core_i/ex_stage_i/alu_i/alu_div_i/U272/A1,3.88,4.07
core_i/ex_stage_i/alu_i/alu_div_i/U272/A2,3.91,4.08
core_i/ex_stage_i/alu_i/alu_div_i/U272/ZN,4.07,3.88
core_i/ex_stage_i/alu_i/alu_div_i/U273/A1,3.87,4.08
core_i/ex_stage_i/alu_i/alu_div_i/U273/A2,3.90,4.08
core_i/ex_stage_i/alu_i/alu_div_i/U273/ZN,4.08,3.87
core_i/ex_stage_i/alu_i/alu_div_i/U279/A1,4.02,3.85
core_i/ex_stage_i/alu_i/alu_div_i/U279/A2,4.07,3.88
core_i/ex_stage_i/alu_i/alu_div_i/U279/ZN,3.85,4.02
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U37/A,4.28,4.10
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U37/B,4.28,4.10
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U37/S,4.00,4.04
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U37/Z,4.19,4.00
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U38/A,4.05,3.98
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U38/B,4.05,3.98
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U39/A,4.12,4.03
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U39/B,4.12,4.03
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U39/Z,4.03,3.93
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U40/A,4.07,4.01
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U40/B,4.07,4.01
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U43/A,4.12,4.09
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U43/B,4.12,4.09
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U43/S,3.99,4.03
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U43/Z,4.03,3.99
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U44/A,4.12,4.10
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U44/B,4.12,4.10
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U44/S,4.00,4.04
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U44/Z,4.03,4.00
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U45/A,4.11,4.09
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U45/B,4.11,4.09
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U45/S,3.99,4.03
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U45/Z,4.02,3.99
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U46/A,4.05,4.01
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U46/B,4.05,4.01
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U47/A,4.04,4.00
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U47/B,4.04,4.00
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U48/A,4.27,4.09
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U48/B,4.27,4.09
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U48/S,3.99,4.03
core_i/if_stage_i/prefetch_buffer_i/fifo_i/U48/Z,4.18,3.99
core_i/load_store_unit_i/U299/A1,4.33,4.33
core_i/load_store_unit_i/U299/A2,4.24,4.18
core_i/load_store_unit_i/U299/ZN,4.18,4.24
core_i/load_store_unit_i/U302/A,3.93,4.00
core_i/load_store_unit_i/U302/ZN,4.00,3.93
core_i/load_store_unit_i/U304/A1,4.20,4.25
core_i/load_store_unit_i/U304/A2,4.13,4.18
core_i/load_store_unit_i/U304/ZN,4.18,4.13
core_i/load_store_unit_i/U308/A1,4.12,4.19
core_i/load_store_unit_i/U308/A2,4.13,4.13
core_i/load_store_unit_i/U308/ZN,4.13,4.12
core_i/load_store_unit_i/U310/A1,4.18,4.24
core_i/load_store_unit_i/U310/A2,4.11,4.10
core_i/load_store_unit_i/U310/ZN,4.10,4.11
core_i/load_store_unit_i/U311/A1,4.15,4.10
core_i/load_store_unit_i/U311/A2,4.03,4.01
core_i/load_store_unit_i/U311/ZN,4.01,4.03
core_i/load_store_unit_i/U353/A,3.93,4.03
core_i/load_store_unit_i/U353/ZN,4.03,3.93
core_i/load_store_unit_i/U357/A1,4.10,4.16
core_i/load_store_unit_i/U357/A2,4.18,4.26
core_i/load_store_unit_i/U357/ZN,4.16,4.10
core_i/load_store_unit_i/U363/A1,4.30,4.36
core_i/load_store_unit_i/U363/A2,4.22,4.21
core_i/load_store_unit_i/U363/ZN,4.21,4.22
core_i/load_store_unit_i/U366/A1,4.17,4.29
core_i/load_store_unit_i/U366/A2,4.09,4.13
core_i/load_store_unit_i/U366/ZN,4.13,4.09
core_i/cs_registers_i/U771/B1,4.36,4.49
core_i/cs_registers_i/U771/B2,4.30,4.38
core_i/cs_registers_i/U771/A,4.25,4.36
core_i/cs_registers_i/U771/ZN,4.36,4.25
core_i/cs_registers_i/U777/B1,4.37,4.49
core_i/cs_registers_i/U777/B2,4.31,4.38
core_i/cs_registers_i/U777/A,4.26,4.36
core_i/cs_registers_i/U777/ZN,4.36,4.26
core_i/cs_registers_i/U592/A,4.18,4.08
core_i/cs_registers_i/U592/Z,4.18,4.08
core_i/cs_registers_i/U593/B1,4.39,4.51
core_i/cs_registers_i/U593/B2,4.30,4.38
core_i/cs_registers_i/U593/A,4.43,4.55
core_i/cs_registers_i/U593/ZN,4.38,4.30
core_i/cs_registers_i/U598/B1,4.36,4.49
core_i/cs_registers_i/U598/B2,4.30,4.38
core_i/cs_registers_i/U598/A,4.25,4.36
core_i/cs_registers_i/U598/ZN,4.36,4.25
core_i/cs_registers_i/U603/B1,4.38,4.51
core_i/cs_registers_i/U603/B2,4.30,4.38
core_i/cs_registers_i/U603/A,4.25,4.35
core_i/cs_registers_i/U603/ZN,4.35,4.25
core_i/cs_registers_i/U607/B1,4.37,4.49
core_i/cs_registers_i/U607/B2,4.29,4.37
core_i/cs_registers_i/U607/A,4.24,4.35
core_i/cs_registers_i/U607/ZN,4.35,4.24
core_i/cs_registers_i/U611/B1,4.38,4.51
core_i/cs_registers_i/U611/B2,4.30,4.38
core_i/cs_registers_i/U611/A,4.25,4.35
core_i/cs_registers_i/U611/ZN,4.35,4.25
core_i/cs_registers_i/U625/B1,4.34,4.48
core_i/cs_registers_i/U625/B2,4.27,4.37
core_i/cs_registers_i/U625/A,4.22,4.34
core_i/cs_registers_i/U625/ZN,4.34,4.22
core_i/cs_registers_i/U629/B1,4.37,4.49
core_i/cs_registers_i/U629/B2,4.30,4.37
core_i/cs_registers_i/U629/A,4.25,4.35
core_i/cs_registers_i/U629/ZN,4.35,4.25
core_i/cs_registers_i/U634/B1,4.37,4.49
core_i/cs_registers_i/U634/B2,4.30,4.37
core_i/cs_registers_i/U634/A,4.25,4.35
core_i/cs_registers_i/U634/ZN,4.35,4.25
core_i/cs_registers_i/U643/B1,4.34,4.47
core_i/cs_registers_i/U643/B2,4.27,4.36
core_i/cs_registers_i/U643/A,4.23,4.33
core_i/cs_registers_i/U643/ZN,4.33,4.23
core_i/cs_registers_i/U648/B1,4.38,4.50
core_i/cs_registers_i/U648/B2,4.30,4.37
core_i/cs_registers_i/U648/A,4.25,4.35
core_i/cs_registers_i/U648/ZN,4.35,4.25
core_i/cs_registers_i/U652/B1,4.36,4.49
core_i/cs_registers_i/U652/B2,4.31,4.38
core_i/cs_registers_i/U652/A,4.26,4.36
core_i/cs_registers_i/U652/ZN,4.36,4.26
core_i/cs_registers_i/U44/A1,4.14,4.05
core_i/cs_registers_i/U44/A2,4.13,4.05
core_i/cs_registers_i/U44/ZN,4.05,4.13
core_i/id_stage_i/register_file_i/U196/A1,4.04,3.92
core_i/id_stage_i/register_file_i/U196/A2,4.02,3.82
core_i/id_stage_i/register_file_i/U196/A3,4.02,3.82
core_i/id_stage_i/register_file_i/U196/ZN,4.02,3.82
core_i/id_stage_i/register_file_i/U205/A1,4.01,3.87
core_i/id_stage_i/register_file_i/U205/A2,4.01,3.86
core_i/id_stage_i/register_file_i/U205/ZN,4.01,3.86
core_i/id_stage_i/register_file_i/U1848/A1,4.10,4.11
core_i/id_stage_i/register_file_i/U1848/A2,4.09,4.03
core_i/id_stage_i/register_file_i/U1848/A3,4.09,4.02
core_i/id_stage_i/register_file_i/U1848/ZN,4.09,4.02
core_i/id_stage_i/register_file_i/U1852/A1,4.18,4.29
core_i/id_stage_i/register_file_i/U1852/A2,4.18,4.29
core_i/id_stage_i/register_file_i/U1852/A3,4.18,4.21
core_i/id_stage_i/register_file_i/U1852/ZN,4.21,4.18
core_i/id_stage_i/register_file_i/U1854/A1,4.26,4.19
core_i/id_stage_i/register_file_i/U1854/A2,4.22,4.11
core_i/id_stage_i/register_file_i/U1854/ZN,4.11,4.22
core_i/id_stage_i/register_file_i/U1863/A1,4.02,3.84
core_i/id_stage_i/register_file_i/U1863/A2,4.02,3.84
core_i/id_stage_i/register_file_i/U1863/A3,4.02,3.83
core_i/id_stage_i/register_file_i/U1863/ZN,4.02,3.83
core_i/id_stage_i/register_file_i/U1870/A1,4.11,4.11
core_i/id_stage_i/register_file_i/U1870/A2,4.10,4.04
core_i/id_stage_i/register_file_i/U1870/A3,4.09,4.02
core_i/id_stage_i/register_file_i/U1870/ZN,4.09,4.02
core_i/id_stage_i/register_file_i/U1873/A1,4.18,4.29
core_i/id_stage_i/register_file_i/U1873/A2,4.19,4.29
core_i/id_stage_i/register_file_i/U1873/A3,4.17,4.20
core_i/id_stage_i/register_file_i/U1873/ZN,4.20,4.17
core_i/id_stage_i/register_file_i/U1880/A1,4.01,3.93
core_i/id_stage_i/register_file_i/U1880/A2,4.00,3.86
core_i/id_stage_i/register_file_i/U1880/ZN,4.00,3.86
core_i/id_stage_i/register_file_i/U1881/A1,4.04,3.92
core_i/id_stage_i/register_file_i/U1881/A2,4.03,3.91
core_i/id_stage_i/register_file_i/U1881/A3,4.02,3.82
core_i/id_stage_i/register_file_i/U1881/ZN,4.02,3.82
core_i/id_stage_i/register_file_i/U1883/A1,4.18,4.27
core_i/id_stage_i/register_file_i/U1883/A2,4.16,4.22
core_i/id_stage_i/register_file_i/U1883/ZN,4.22,4.16
core_i/id_stage_i/register_file_i/U1884/A1,4.22,4.18
core_i/id_stage_i/register_file_i/U1884/A2,4.21,4.10
core_i/id_stage_i/register_file_i/U1884/ZN,4.10,4.21
core_i/id_stage_i/register_file_i/U1893/A1,3.85,4.01
core_i/id_stage_i/register_file_i/U1912/A1,4.18,4.22
core_i/id_stage_i/register_file_i/U1912/A2,4.19,4.21
core_i/id_stage_i/register_file_i/U1912/ZN,4.21,4.18
core_i/id_stage_i/register_file_i/U1919/A1,4.03,3.91
core_i/id_stage_i/register_file_i/U1919/A2,4.03,3.89
core_i/id_stage_i/register_file_i/U1919/A3,4.03,3.82
core_i/id_stage_i/register_file_i/U1919/ZN,4.03,3.82
core_i/id_stage_i/register_file_i/U1920/A1,4.18,4.29
core_i/id_stage_i/register_file_i/U1920/A2,4.17,4.21
core_i/id_stage_i/register_file_i/U1920/A3,4.18,4.21
core_i/id_stage_i/register_file_i/U1920/ZN,4.21,4.17
core_i/id_stage_i/register_file_i/U1946/A1,4.03,3.91
core_i/id_stage_i/register_file_i/U1946/A2,4.04,3.90
core_i/id_stage_i/register_file_i/U1946/A3,4.02,3.82
core_i/id_stage_i/register_file_i/U1946/ZN,4.02,3.82
core_i/id_stage_i/register_file_i/U1947/A1,4.20,4.29
core_i/id_stage_i/register_file_i/U1947/A2,4.17,4.22
core_i/id_stage_i/register_file_i/U1947/ZN,4.22,4.17
core_i/id_stage_i/register_file_i/U165/A1,4.17,4.22
core_i/id_stage_i/register_file_i/U165/A2,4.19,4.21
core_i/id_stage_i/register_file_i/U165/ZN,4.21,4.17
core_i/id_stage_i/controller_i/U158/A1,4.62,4.63
core_i/id_stage_i/controller_i/U158/A2,4.67,4.68
core_i/id_stage_i/controller_i/U158/ZN,4.62,4.63
core_i/id_stage_i/controller_i/U80/A1,4.30,4.27
core_i/id_stage_i/controller_i/U80/A2,4.27,4.26
core_i/id_stage_i/controller_i/U80/A3,4.28,4.20
core_i/id_stage_i/controller_i/U80/ZN,4.20,4.27
core_i/id_stage_i/controller_i/U86/A1,4.09,4.08
core_i/id_stage_i/controller_i/U86/A2,4.03,4.00
core_i/id_stage_i/controller_i/U86/ZN,4.00,4.03
core_i/id_stage_i/controller_i/debug_req_q_reg/D,4.40,4.42
core_i/id_stage_i/controller_i/U8/A1,4.71,4.69
core_i/id_stage_i/controller_i/U8/A2,4.66,4.63
